Position X,Position Y,Position Z,Unit,Category,Collection,Time,TrackID,ID,,Template for Motility Lab,,,time(sec) for experiment in cell O1 from input box,25,,,copy-paste columns S-X directly into 2ptrack,3,1,25,0.5,27.2179,1.25
78.8492,0.5,12.263,µm,Spot,Position,30,1000000013,2875,fill,14,30,750,78.8492,0.5,12.263,,,16,30,750,161.107,26.6687,10.3354
169.922,0.5,12.1231,µm,Spot,Position,30,1000002015,2876,fill,2016,30,750,169.922,0.5,12.1231,,,2374,30,750,76.0217,175.136,11.3527
161.107,26.6687,10.3354,µm,Spot,Position,30,1000000015,2877,fill,16,30,750,161.107,26.6687,10.3354,,,90,30,750,129.651,177.474,12.1322
76.0217,175.136,11.3527,µm,Spot,Position,30,1000002373,2878,fill,2374,30,750,76.0217,175.136,11.3527,,,2841,30,750,0.5,0.5,13.5453
129.651,177.474,12.1322,µm,Spot,Position,30,1000000089,2879,fill,90,30,750,129.651,177.474,12.1322,,,2511,30,750,148.309,0.5,12.8713
0.5,0.5,13.5453,µm,Spot,Position,30,1000002840,2880,fill,2841,30,750,0.5,0.5,13.5453,,,2800,30,750,109.538,53.5754,16.8178
148.309,0.5,12.8713,µm,Spot,Position,30,1000002510,2881,fill,2511,30,750,148.309,0.5,12.8713,,,23,30,750,189.564,54.9452,16.5032
109.538,53.5754,16.8178,µm,Spot,Position,30,1000002799,2882,fill,2800,30,750,109.538,53.5754,16.8178,,,46,30,750,171.555,70.4331,16.5779
189.564,54.9452,16.5032,µm,Spot,Position,30,1000000022,2883,fill,23,30,750,189.564,54.9452,16.5032,,,24,30,750,145.945,101.427,16.0545
171.555,70.4331,16.5779,µm,Spot,Position,30,1000000045,2884,fill,46,30,750,171.555,70.4331,16.5779,,,32,30,750,50.3871,166.15,16.12
145.945,101.427,16.0545,µm,Spot,Position,30,1000000023,2885,fill,24,30,750,145.945,101.427,16.0545,,,19,30,750,147.386,32.6664,17.8264
50.3871,166.15,16.12,µm,Spot,Position,30,1000000031,2886,fill,32,30,750,50.3871,166.15,16.12,,,33,30,750,93.3933,47.2105,17.57
147.386,32.6664,17.8264,µm,Spot,Position,30,1000000018,2887,fill,19,30,750,147.386,32.6664,17.8264,,,39,30,750,28.7407,77.5851,19.2422
93.3933,47.2105,17.57,µm,Spot,Position,30,1000000032,2888,fill,33,30,750,93.3933,47.2105,17.57,,,2219,30,750,136.549,116.905,19.3283
28.7407,77.5851,19.2422,µm,Spot,Position,30,1000000038,2889,fill,39,30,750,28.7407,77.5851,19.2422,,,2281,30,750,157.558,169.21,18.7261
136.549,116.905,19.3283,µm,Spot,Position,30,1000002218,2890,fill,2219,30,750,136.549,116.905,19.3283,,,26,30,750,43.3503,189.516,18.2462
157.558,169.21,18.7261,µm,Spot,Position,30,1000002280,2891,fill,2281,30,750,157.558,169.21,18.7261,,,2644,30,750,116.174,205.005,18.148
43.3503,189.516,18.2462,µm,Spot,Position,30,1000000025,2892,fill,26,30,750,43.3503,189.516,18.2462,,,43,30,750,103.826,86.1926,20.9386
116.174,205.005,18.148,µm,Spot,Position,30,1000002643,2893,fill,2644,30,750,116.174,205.005,18.148,,,25,30,750,145.165,167.466,21.5065
103.826,86.1926,20.9386,µm,Spot,Position,30,1000000042,2894,fill,43,30,750,103.826,86.1926,20.9386,,,38,30,750,176.966,196.399,21.1937
145.165,167.466,21.5065,µm,Spot,Position,30,1000000024,2895,fill,25,30,750,145.165,167.466,21.5065,,,2462,30,750,149.445,218.648,21.5395
176.966,196.399,21.1937,µm,Spot,Position,30,1000000037,2896,fill,38,30,750,176.966,196.399,21.1937,,,37,30,750,162.906,129.547,23.4461
149.445,218.648,21.5395,µm,Spot,Position,30,1000002461,2897,fill,2462,30,750,149.445,218.648,21.5395,,,36,30,750,186.645,143.356,23.7334
162.906,129.547,23.4461,µm,Spot,Position,30,1000000036,2898,fill,37,30,750,162.906,129.547,23.4461,,,2736,30,750,8.48173,131.253,29.9459
186.645,143.356,23.7334,µm,Spot,Position,30,1000000035,2899,fill,36,30,750,186.645,143.356,23.7334,,,41,30,750,163.965,194.443,28.1093
8.48173,131.253,29.9459,µm,Spot,Position,30,1000002735,2900,fill,2736,30,750,8.48173,131.253,29.9459,,,2654,30,750,199.5,127.788,30.4928
163.965,194.443,28.1093,µm,Spot,Position,30,1000000040,2901,fill,41,30,750,163.965,194.443,28.1093,,,2298,30,750,10.5809,3.89471,37.1195
199.5,127.788,30.4928,µm,Spot,Position,30,1000002653,2902,fill,2654,30,750,199.5,127.788,30.4928,,,2464,30,750,30.1107,92.3673,35.2064
10.5809,3.89471,37.1195,µm,Spot,Position,30,1000002297,2903,fill,2298,30,750,10.5809,3.89471,37.1195,,,2867,30,750,12.627,77.8506,42.0665
30.1107,92.3673,35.2064,µm,Spot,Position,30,1000002463,2904,fill,2464,30,750,30.1107,92.3673,35.2064,,,2866,30,750,1.82699,44.5019,43.2158
12.627,77.8506,42.0665,µm,Spot,Position,30,1000002866,2905,fill,2867,30,750,12.627,77.8506,42.0665,,,2868,30,750,180.377,137.65,45.4339
1.82699,44.5019,43.2158,µm,Spot,Position,30,1000002865,2906,fill,2866,30,750,1.82699,44.5019,43.2158,,,2577,30,750,72.0589,68.3184,49.0692
180.377,137.65,45.4339,µm,Spot,Position,30,1000002867,2907,fill,2868,30,750,180.377,137.65,45.4339,,,2,31,775,124.765,21.3071,1.25
72.0589,68.3184,49.0692,µm,Spot,Position,30,1000002576,2908,fill,2577,30,750,72.0589,68.3184,49.0692,,,4,31,775,48.827,75.2175,1.25
124.765,21.3071,1.25,µm,Spot,Position,31,1000000001,2909,fill,2,31,775,124.765,21.3071,1.25,,,8,31,775,110.401,130.89,1.25
48.827,75.2175,1.25,µm,Spot,Position,31,1000000003,2910,fill,4,31,775,48.827,75.2175,1.25,,,2511,31,775,149.291,0.5,9.52367
110.401,130.89,1.25,µm,Spot,Position,31,1000000007,2911,fill,8,31,775,110.401,130.89,1.25,,,2012,31,775,4.42469,168.523,9.54344
149.291,0.5,9.52367,µm,Spot,Position,31,1000002510,2912,fill,2511,31,775,149.291,0.5,9.52367,,,2016,31,775,168.799,0.5,10.1074
4.42469,168.523,9.54344,µm,Spot,Position,31,1000002011,2913,fill,2012,31,775,4.42469,168.523,9.54344,,,16,31,775,159.941,26.7915,10.1873
168.799,0.5,10.1074,µm,Spot,Position,31,1000002015,2914,fill,2016,31,775,168.799,0.5,10.1074,,,2374,31,775,74.697,174.959,11.2632
159.941,26.7915,10.1873,µm,Spot,Position,31,1000000015,2915,fill,16,31,775,159.941,26.7915,10.1873,,,90,31,775,127.176,179.084,12.3366
74.697,174.959,11.2632,µm,Spot,Position,31,1000002373,2916,fill,2374,31,775,74.697,174.959,11.2632,,,14,31,775,79.6708,0.5,14.1759
127.176,179.084,12.3366,µm,Spot,Position,31,1000000089,2917,fill,90,31,775,127.176,179.084,12.3366,,,2841,31,775,0.5,0.5,15.3217
79.6708,0.5,14.1759,µm,Spot,Position,31,1000000013,2918,fill,14,31,775,79.6708,0.5,14.1759,,,19,31,775,146.99,32.9311,17.2166
0.5,0.5,15.3217,µm,Spot,Position,31,1000002840,2919,fill,2841,31,775,0.5,0.5,15.3217,,,23,31,775,191.185,51.873,17.0063
146.99,32.9311,17.2166,µm,Spot,Position,31,1000000018,2920,fill,19,31,775,146.99,32.9311,17.2166,,,2800,31,775,108.919,54.1045,16.4953
191.185,51.873,17.0063,µm,Spot,Position,31,1000000022,2921,fill,23,31,775,191.185,51.873,17.0063,,,46,31,775,171.254,71.9917,15.36
108.919,54.1045,16.4953,µm,Spot,Position,31,1000002799,2922,fill,2800,31,775,108.919,54.1045,16.4953,,,43,31,775,104.311,84.3242,17.1834
171.254,71.9917,15.36,µm,Spot,Position,31,1000000045,2923,fill,46,31,775,171.254,71.9917,15.36,,,24,31,775,144.854,101.677,15.7016
104.311,84.3242,17.1834,µm,Spot,Position,31,1000000042,2924,fill,43,31,775,104.311,84.3242,17.1834,,,32,31,775,49.9313,166.596,15.7567
144.854,101.677,15.7016,µm,Spot,Position,31,1000000023,2925,fill,24,31,775,144.854,101.677,15.7016,,,33,31,775,91.9548,46.1727,17.8514
49.9313,166.596,15.7567,µm,Spot,Position,31,1000000031,2926,fill,32,31,775,49.9313,166.596,15.7567,,,39,31,775,28.8175,78.6134,18.9923
91.9548,46.1727,17.8514,µm,Spot,Position,31,1000000032,2927,fill,33,31,775,91.9548,46.1727,17.8514,,,2219,31,775,135.791,117.349,18.9122
28.8175,78.6134,18.9923,µm,Spot,Position,31,1000000038,2928,fill,39,31,775,28.8175,78.6134,18.9923,,,2281,31,775,156.644,170.381,18.4013
135.791,117.349,18.9122,µm,Spot,Position,31,1000002218,2929,fill,2219,31,775,135.791,117.349,18.9122,,,26,31,775,43.2155,189.981,17.8919
156.644,170.381,18.4013,µm,Spot,Position,31,1000002280,2930,fill,2281,31,775,156.644,170.381,18.4013,,,25,31,775,144.107,168.019,21.358
43.2155,189.981,17.8919,µm,Spot,Position,31,1000000025,2931,fill,26,31,775,43.2155,189.981,17.8919,,,38,31,775,175.452,197.189,21.1358
144.107,168.019,21.358,µm,Spot,Position,31,1000000024,2932,fill,25,31,775,144.107,168.019,21.358,,,2462,31,775,149.538,222.5,20.1987
175.452,197.189,21.1358,µm,Spot,Position,31,1000000037,2933,fill,38,31,775,175.452,197.189,21.1358,,,37,31,775,166.063,128.801,24.8822
149.538,222.5,20.1987,µm,Spot,Position,31,1000002461,2934,fill,2462,31,775,149.538,222.5,20.1987,,,36,31,775,186.288,143.917,23.7112
166.063,128.801,24.8822,µm,Spot,Position,31,1000000036,2935,fill,37,31,775,166.063,128.801,24.8822,,,2654,31,775,199.5,128.124,28.7718
186.288,143.917,23.7112,µm,Spot,Position,31,1000000035,2936,fill,36,31,775,186.288,143.917,23.7112,,,2736,31,775,11.7201,134.985,29.5547
199.5,128.124,28.7718,µm,Spot,Position,31,1000002653,2937,fill,2654,31,775,199.5,128.124,28.7718,,,2298,31,775,12.6626,6.97386,36.8699
11.7201,134.985,29.5547,µm,Spot,Position,31,1000002735,2938,fill,2736,31,775,11.7201,134.985,29.5547,,,2464,31,775,33.604,96.0025,35.0226
12.6626,6.97386,36.8699,µm,Spot,Position,31,1000002297,2939,fill,2298,31,775,12.6626,6.97386,36.8699,,,2867,31,775,12.7643,78.2615,40.2433
33.604,96.0025,35.0226,µm,Spot,Position,31,1000002463,2940,fill,2464,31,775,33.604,96.0025,35.0226,,,2866,31,775,0.5,44.3042,43.1221
12.7643,78.2615,40.2433,µm,Spot,Position,31,1000002866,2941,fill,2867,31,775,12.7643,78.2615,40.2433,,,2577,31,775,72.4594,68.5542,43.5634
0.5,44.3042,43.1221,µm,Spot,Position,31,1000002865,2942,fill,2866,31,775,0.5,44.3042,43.1221,,,2868,31,775,175.573,138.353,48.0484
72.4594,68.5542,43.5634,µm,Spot,Position,31,1000002576,2943,fill,2577,31,775,72.4594,68.5542,43.5634,,,2,32,800,125.496,18.0434,1.25
175.573,138.353,48.0484,µm,Spot,Position,31,1000002867,2944,fill,2868,31,775,175.573,138.353,48.0484,,,4,32,800,48.7596,74.8031,1.25
125.496,18.0434,1.25,µm,Spot,Position,32,1000000001,2945,fill,2,32,800,125.496,18.0434,1.25,,,8,32,800,109.223,130.64,1.25
48.7596,74.8031,1.25,µm,Spot,Position,32,1000000003,2946,fill,4,32,800,48.7596,74.8031,1.25,,,2511,32,800,149.268,0.5,8.52647
109.223,130.64,1.25,µm,Spot,Position,32,1000000007,2947,fill,8,32,800,109.223,130.64,1.25,,,2012,32,800,4.5656,167.987,9.35083
149.268,0.5,8.52647,µm,Spot,Position,32,1000002510,2948,fill,2511,32,800,149.268,0.5,8.52647,,,16,32,800,159.797,26.6046,10.041
4.5656,167.987,9.35083,µm,Spot,Position,32,1000002011,2949,fill,2012,32,800,4.5656,167.987,9.35083,,,2374,32,800,74.5644,174.667,11.1793
159.797,26.6046,10.041,µm,Spot,Position,32,1000000015,2950,fill,16,32,800,159.797,26.6046,10.041,,,90,32,800,124.535,180.679,11.8492
74.5644,174.667,11.1793,µm,Spot,Position,32,1000002373,2951,fill,2374,32,800,74.5644,174.667,11.1793,,,46,32,800,171.847,72.3165,14.5577
124.535,180.679,11.8492,µm,Spot,Position,32,1000000089,2952,fill,90,32,800,124.535,180.679,11.8492,,,2841,32,800,3.80002,0.5,15.1062
171.847,72.3165,14.5577,µm,Spot,Position,32,1000000045,2953,fill,46,32,800,171.847,72.3165,14.5577,,,14,32,800,79.9409,0.5,15.1974
3.80002,0.5,15.1062,µm,Spot,Position,32,1000002840,2954,fill,2841,32,800,3.80002,0.5,15.1062,,,19,32,800,146.101,32.6153,17.0886
79.9409,0.5,15.1974,µm,Spot,Position,32,1000000013,2955,fill,14,32,800,79.9409,0.5,15.1974,,,2800,32,800,108.244,54.1498,16.3683
146.101,32.6153,17.0886,µm,Spot,Position,32,1000000018,2956,fill,19,32,800,146.101,32.6153,17.0886,,,43,32,800,103.644,82.9256,16.2378
108.244,54.1498,16.3683,µm,Spot,Position,32,1000002799,2957,fill,2800,32,800,108.244,54.1498,16.3683,,,24,32,800,143.264,101.529,15.5457
103.644,82.9256,16.2378,µm,Spot,Position,32,1000000042,2958,fill,43,32,800,103.644,82.9256,16.2378,,,32,32,800,48.0817,166.329,15.4356
143.264,101.529,15.5457,µm,Spot,Position,32,1000000023,2959,fill,24,32,800,143.264,101.529,15.5457,,,33,32,800,90.4803,45.0632,18.2446
48.0817,166.329,15.4356,µm,Spot,Position,32,1000000031,2960,fill,32,32,800,48.0817,166.329,15.4356,,,23,32,800,191.833,51.6572,18.0019
90.4803,45.0632,18.2446,µm,Spot,Position,32,1000000032,2961,fill,33,32,800,90.4803,45.0632,18.2446,,,39,32,800,27.7258,77.8471,19.0058
191.833,51.6572,18.0019,µm,Spot,Position,32,1000000022,2962,fill,23,32,800,191.833,51.6572,18.0019,,,2219,32,800,133.559,116.738,18.8361
27.7258,77.8471,19.0058,µm,Spot,Position,32,1000000038,2963,fill,39,32,800,27.7258,77.8471,19.0058,,,2281,32,800,154.454,171.672,18.8307
133.559,116.738,18.8361,µm,Spot,Position,32,1000002218,2964,fill,2219,32,800,133.559,116.738,18.8361,,,26,32,800,41.3232,189.003,17.8349
154.454,171.672,18.8307,µm,Spot,Position,32,1000002280,2965,fill,2281,32,800,154.454,171.672,18.8307,,,25,32,800,139.999,166.575,22.2315
41.3232,189.003,17.8349,µm,Spot,Position,32,1000000025,2966,fill,26,32,800,41.3232,189.003,17.8349,,,38,32,800,169.835,196.362,22.2441
139.999,166.575,22.2315,µm,Spot,Position,32,1000000024,2967,fill,25,32,800,139.999,166.575,22.2315,,,2462,32,800,145.68,222.5,21.6217
169.835,196.362,22.2441,µm,Spot,Position,32,1000000037,2968,fill,38,32,800,169.835,196.362,22.2441,,,36,32,800,181.792,143.05,23.9309
145.68,222.5,21.6217,µm,Spot,Position,32,1000002461,2969,fill,2462,32,800,145.68,222.5,21.6217,,,37,32,800,164.86,127.097,27.4517
181.792,143.05,23.9309,µm,Spot,Position,32,1000000035,2970,fill,36,32,800,181.792,143.05,23.9309,,,2736,32,800,4.73934,131.691,28.7044
164.86,127.097,27.4517,µm,Spot,Position,32,1000000036,2971,fill,37,32,800,164.86,127.097,27.4517,,,2464,32,800,27.0706,93.0058,34.8704
4.73934,131.691,28.7044,µm,Spot,Position,32,1000002735,2972,fill,2736,32,800,4.73934,131.691,28.7044,,,2654,32,800,199.5,121.428,33.4601
27.0706,93.0058,34.8704,µm,Spot,Position,32,1000002463,2973,fill,2464,32,800,27.0706,93.0058,34.8704,,,2298,32,800,8.22405,5.97789,37.1422
199.5,121.428,33.4601,µm,Spot,Position,32,1000002653,2974,fill,2654,32,800,199.5,121.428,33.4601,,,2866,32,800,0.5,43.081,41.9041
8.22405,5.97789,37.1422,µm,Spot,Position,32,1000002297,2975,fill,2298,32,800,8.22405,5.97789,37.1422,,,2867,32,800,7.74504,76.8395,40.4132
0.5,43.081,41.9041,µm,Spot,Position,32,1000002865,2976,fill,2866,32,800,0.5,43.081,41.9041,,,2577,32,800,67.6341,69.2816,43.0405
7.74504,76.8395,40.4132,µm,Spot,Position,32,1000002866,2977,fill,2867,32,800,7.74504,76.8395,40.4132,,,2868,32,800,172.502,140.46,48.421
67.6341,69.2816,43.0405,µm,Spot,Position,32,1000002576,2978,fill,2577,32,800,67.6341,69.2816,43.0405,,,2016,32,800,177.788,0.5,15.718
172.502,140.46,48.421,µm,Spot,Position,32,1000002867,2979,fill,2868,32,800,172.502,140.46,48.421,,,2,33,825,128.129,9.11733,1.25
177.788,0.5,15.718,µm,Spot,Position,32,1000002015,2980,fill,2016,32,800,177.788,0.5,15.718,,,8,33,825,109.409,131.057,1.25
128.129,9.11733,1.25,µm,Spot,Position,33,1000000001,2981,fill,2,33,825,128.129,9.11733,1.25,,,16,33,825,160.724,26.8825,10.0991
109.409,131.057,1.25,µm,Spot,Position,33,1000000007,2982,fill,8,33,825,109.409,131.057,1.25,,,2012,33,825,6.0204,168.51,10.3245
160.724,26.8825,10.0991,µm,Spot,Position,33,1000000015,2983,fill,16,33,825,160.724,26.8825,10.0991,,,2374,33,825,76.0971,175.033,11.0738
6.0204,168.51,10.3245,µm,Spot,Position,33,1000002011,2984,fill,2012,33,825,6.0204,168.51,10.3245,,,90,33,825,125.197,182.03,12.1836
76.0971,175.033,11.0738,µm,Spot,Position,33,1000002373,2985,fill,2374,33,825,76.0971,175.033,11.0738,,,2016,33,825,177.35,0.5,12.9451
125.197,182.03,12.1836,µm,Spot,Position,33,1000000089,2986,fill,90,33,825,125.197,182.03,12.1836,,,46,33,825,173.717,74.4771,14.5868
177.35,0.5,12.9451,µm,Spot,Position,33,1000002015,2987,fill,2016,33,825,177.35,0.5,12.9451,,,2841,33,825,0.5,0.5,15.3795
173.717,74.4771,14.5868,µm,Spot,Position,33,1000000045,2988,fill,46,33,825,173.717,74.4771,14.5868,,,14,33,825,86.655,2.9037,15.9997
0.5,0.5,15.3795,µm,Spot,Position,33,1000002840,2989,fill,2841,33,825,0.5,0.5,15.3795,,,19,33,825,147.122,32.5936,16.9688
86.655,2.9037,15.9997,µm,Spot,Position,33,1000000013,2990,fill,14,33,825,86.655,2.9037,15.9997,,,2800,33,825,109.089,54.4061,16.2567
147.122,32.5936,16.9688,µm,Spot,Position,33,1000000018,2991,fill,19,33,825,147.122,32.5936,16.9688,,,43,33,825,105.826,82.0333,15.4073
109.089,54.4061,16.2567,µm,Spot,Position,33,1000002799,2992,fill,2800,33,825,109.089,54.4061,16.2567,,,24,33,825,143.838,101.445,15.4745
105.826,82.0333,15.4073,µm,Spot,Position,33,1000000042,2993,fill,43,33,825,105.826,82.0333,15.4073,,,32,33,825,48.9504,166.946,15.4289
143.838,101.445,15.4745,µm,Spot,Position,33,1000000023,2994,fill,24,33,825,143.838,101.445,15.4745,,,33,33,825,91.8117,45.9189,18.902
48.9504,166.946,15.4289,µm,Spot,Position,33,1000000031,2995,fill,32,33,825,48.9504,166.946,15.4289,,,23,33,825,191.173,50.7124,18.0412
91.8117,45.9189,18.902,µm,Spot,Position,33,1000000032,2996,fill,33,33,825,91.8117,45.9189,18.902,,,39,33,825,28.8867,78.8095,19.1094
191.173,50.7124,18.0412,µm,Spot,Position,33,1000000022,2997,fill,23,33,825,191.173,50.7124,18.0412,,,2219,33,825,134.795,116.873,18.9553
28.8867,78.8095,19.1094,µm,Spot,Position,33,1000000038,2998,fill,39,33,825,28.8867,78.8095,19.1094,,,2281,33,825,156.158,173.527,18.3592
134.795,116.873,18.9553,µm,Spot,Position,33,1000002218,2999,fill,2219,33,825,134.795,116.873,18.9553,,,26,33,825,42.8806,189.721,18.1162
156.158,173.527,18.3592,µm,Spot,Position,33,1000002280,3000,fill,2281,33,825,156.158,173.527,18.3592,,,25,33,825,141.044,167.229,21.8066
42.8806,189.721,18.1162,µm,Spot,Position,33,1000000025,3001,fill,26,33,825,42.8806,189.721,18.1162,,,38,33,825,172.41,197.12,21.42
141.044,167.229,21.8066,µm,Spot,Position,33,1000000024,3002,fill,25,33,825,141.044,167.229,21.8066,,,2462,33,825,148.711,222.5,21.1936
172.41,197.12,21.42,µm,Spot,Position,33,1000000037,3003,fill,38,33,825,172.41,197.12,21.42,,,36,33,825,183.947,142.867,24.2572
148.711,222.5,21.1936,µm,Spot,Position,33,1000002461,3004,fill,2462,33,825,148.711,222.5,21.1936,,,37,33,825,168.314,127.149,26.5993
183.947,142.867,24.2572,µm,Spot,Position,33,1000000035,3005,fill,36,33,825,183.947,142.867,24.2572,,,2736,33,825,7.04201,132.467,28.4557
168.314,127.149,26.5993,µm,Spot,Position,33,1000000036,3006,fill,37,33,825,168.314,127.149,26.5993,,,2654,33,825,199.5,121.272,32.2523
7.04201,132.467,28.4557,µm,Spot,Position,33,1000002735,3007,fill,2736,33,825,7.04201,132.467,28.4557,,,2464,33,825,28.207,92.9618,34.4657
199.5,121.272,32.2523,µm,Spot,Position,33,1000002653,3008,fill,2654,33,825,199.5,121.272,32.2523,,,2298,33,825,9.70922,5.36729,36.698
28.207,92.9618,34.4657,µm,Spot,Position,33,1000002463,3009,fill,2464,33,825,28.207,92.9618,34.4657,,,2867,33,825,9.46255,77.4569,39.7355
9.70922,5.36729,36.698,µm,Spot,Position,33,1000002297,3010,fill,2298,33,825,9.70922,5.36729,36.698,,,2866,33,825,0.5,43.0712,41.3319
9.46255,77.4569,39.7355,µm,Spot,Position,33,1000002866,3011,fill,2867,33,825,9.46255,77.4569,39.7355,,,2577,33,825,70.7687,69.2407,42.4382
0.5,43.0712,41.3319,µm,Spot,Position,33,1000002865,3012,fill,2866,33,825,0.5,43.0712,41.3319,,,2868,33,825,179.043,142.259,46.1038
70.7687,69.2407,42.4382,µm,Spot,Position,33,1000002576,3013,fill,2577,33,825,70.7687,69.2407,42.4382,,,2,34,850,128.44,8.43877,1.25
179.043,142.259,46.1038,µm,Spot,Position,33,1000002867,3014,fill,2868,33,825,179.043,142.259,46.1038,,,4,34,850,47.8926,74.7039,1.25
128.44,8.43877,1.25,µm,Spot,Position,34,1000000001,3015,fill,2,34,850,128.44,8.43877,1.25,,,8,34,850,108.583,130.982,3.39622
47.8926,74.7039,1.25,µm,Spot,Position,34,1000000003,3016,fill,4,34,850,47.8926,74.7039,1.25,,,2016,34,850,179.078,0.5,5.56313
108.583,130.982,3.39622,µm,Spot,Position,34,1000000007,3017,fill,8,34,850,108.583,130.982,3.39622,,,2012,34,850,3.82197,167.509,9.67882
179.078,0.5,5.56313,µm,Spot,Position,34,1000002015,3018,fill,2016,34,850,179.078,0.5,5.56313,,,16,34,850,159.371,27.0357,10.1076
3.82197,167.509,9.67882,µm,Spot,Position,34,1000002011,3019,fill,2012,34,850,3.82197,167.509,9.67882,,,2374,34,850,73.687,174.543,11.2081
159.371,27.0357,10.1076,µm,Spot,Position,34,1000000015,3020,fill,16,34,850,159.371,27.0357,10.1076,,,14,34,850,85.2774,0.5,14.8817
73.687,174.543,11.2081,µm,Spot,Position,34,1000002373,3021,fill,2374,34,850,73.687,174.543,11.2081,,,46,34,850,172.05,76.3721,14.7943
85.2774,0.5,14.8817,µm,Spot,Position,34,1000000013,3022,fill,14,34,850,85.2774,0.5,14.8817,,,43,34,850,106.133,79.1693,14.2406
172.05,76.3721,14.7943,µm,Spot,Position,34,1000000045,3023,fill,46,34,850,172.05,76.3721,14.7943,,,90,34,850,122.106,186.349,12.8839
106.133,79.1693,14.2406,µm,Spot,Position,34,1000000042,3024,fill,43,34,850,106.133,79.1693,14.2406,,,2841,34,850,0.5,0.5,15.8661
122.106,186.349,12.8839,µm,Spot,Position,34,1000000089,3025,fill,90,34,850,122.106,186.349,12.8839,,,19,34,850,145.75,32.8758,16.9151
0.5,0.5,15.8661,µm,Spot,Position,34,1000002840,3026,fill,2841,34,850,0.5,0.5,15.8661,,,2800,34,850,107.472,54.3848,16.4815
145.75,32.8758,16.9151,µm,Spot,Position,34,1000000018,3027,fill,19,34,850,145.75,32.8758,16.9151,,,24,34,850,141.791,101.464,15.527
107.472,54.3848,16.4815,µm,Spot,Position,34,1000002799,3028,fill,2800,34,850,107.472,54.3848,16.4815,,,32,34,850,46.4627,166.214,15.2496
141.791,101.464,15.527,µm,Spot,Position,34,1000000023,3029,fill,24,34,850,141.791,101.464,15.527,,,33,34,850,89.8656,44.5781,19.7959
46.4627,166.214,15.2496,µm,Spot,Position,34,1000000031,3030,fill,32,34,850,46.4627,166.214,15.2496,,,23,34,850,189.311,49.7103,18.2421
89.8656,44.5781,19.7959,µm,Spot,Position,34,1000000032,3031,fill,33,34,850,89.8656,44.5781,19.7959,,,39,34,850,27.5918,78.6661,19.2661
189.311,49.7103,18.2421,µm,Spot,Position,34,1000000022,3032,fill,23,34,850,189.311,49.7103,18.2421,,,2219,34,850,132.86,117.128,18.7781
27.5918,78.6661,19.2661,µm,Spot,Position,34,1000000038,3033,fill,39,34,850,27.5918,78.6661,19.2661,,,2281,34,850,153.256,173.717,18.9761
132.86,117.128,18.7781,µm,Spot,Position,34,1000002218,3034,fill,2219,34,850,132.86,117.128,18.7781,,,26,34,850,40.9121,189.216,17.9841
153.256,173.717,18.9761,µm,Spot,Position,34,1000002280,3035,fill,2281,34,850,153.256,173.717,18.9761,,,2462,34,850,146.494,221.93,19.8879
40.9121,189.216,17.9841,µm,Spot,Position,34,1000000025,3036,fill,26,34,850,40.9121,189.216,17.9841,,,25,34,850,139.35,167.164,21.7162
146.494,221.93,19.8879,µm,Spot,Position,34,1000002461,3037,fill,2462,34,850,146.494,221.93,19.8879,,,38,34,850,169.886,196.307,22.2434
139.35,167.164,21.7162,µm,Spot,Position,34,1000000024,3038,fill,25,34,850,139.35,167.164,21.7162,,,36,34,850,182.596,142.673,24.4416
169.886,196.307,22.2434,µm,Spot,Position,34,1000000037,3039,fill,38,34,850,169.886,196.307,22.2434,,,37,34,850,169.241,128.394,26.1165
182.596,142.673,24.4416,µm,Spot,Position,34,1000000035,3040,fill,36,34,850,182.596,142.673,24.4416,,,2654,34,850,199.5,121.846,29.6471
169.241,128.394,26.1165,µm,Spot,Position,34,1000000036,3041,fill,37,34,850,169.241,128.394,26.1165,,,2736,34,850,7.37772,132.499,28.3034
199.5,121.846,29.6471,µm,Spot,Position,34,1000002653,3042,fill,2654,34,850,199.5,121.846,29.6471,,,2464,34,850,29.3275,94.1566,34.6101
7.37772,132.499,28.3034,µm,Spot,Position,34,1000002735,3043,fill,2736,34,850,7.37772,132.499,28.3034,,,2298,34,850,9.91651,5.74942,36.0323
29.3275,94.1566,34.6101,µm,Spot,Position,34,1000002463,3044,fill,2464,34,850,29.3275,94.1566,34.6101,,,2867,34,850,8.93178,78.9516,39.4255
9.91651,5.74942,36.0323,µm,Spot,Position,34,1000002297,3045,fill,2298,34,850,9.91651,5.74942,36.0323,,,2866,34,850,0.5,44.2035,40.4449
8.93178,78.9516,39.4255,µm,Spot,Position,34,1000002866,3046,fill,2867,34,850,8.93178,78.9516,39.4255,,,2577,34,850,69.6318,69.9787,40.1411
0.5,44.2035,40.4449,µm,Spot,Position,34,1000002865,3047,fill,2866,34,850,0.5,44.2035,40.4449,,,2868,34,850,178.002,142.882,44.4417
69.6318,69.9787,40.1411,µm,Spot,Position,34,1000002576,3048,fill,2577,34,850,69.6318,69.9787,40.1411,,,,,,,,
178.002,142.882,44.4417,µm,Spot,Position,34,1000002867,3049,fill,2868,34,850,178.002,142.882,44.4417,,,,,,,,
